prob_false,prob_true
0.511,0.489
0.525,0.475
0.512,0.488
0.545,0.455
0.502,0.498
0.517,0.483
0.506,0.494
0.522,0.478
0.511,0.489
0.54,0.46
0.528,0.472
0.509,0.491
0.528,0.472
0.522,0.478
0.524,0.476
0.521,0.479
0.511,0.489
0.529,0.471
0.5,0.5
0.515,0.485
0.585,0.415
0.511,0.489
0.511,0.489
0.506,0.494
0.518,0.482
0.478,0.522
0.519,0.481
0.518,0.482
0.511,0.489
0.521,0.479
0.552,0.448
0.535,0.465
0.512,0.488
0.509,0.491
0.52,0.48
0.526,0.474
0.541,0.459
0.544,0.456
0.545,0.455
0.507,0.493
0.524,0.476
0.496,0.504
0.516,0.484
0.493,0.507
0.499,0.501
0.546,0.454
0.505,0.495
0.527,0.473
0.534,0.466
0.527,0.473
0.531,0.469
0.518,0.482
0.537,0.463
0.531,0.469
0.517,0.483
0.523,0.477
0.496,0.504
0.554,0.446
0.522,0.478
0.529,0.471
0.534,0.466
0.507,0.493
0.503,0.497
0.542,0.458
0.525,0.475
0.526,0.474
0.523,0.477
0.504,0.496
0.542,0.458
0.522,0.478
0.51,0.49
0.513,0.487
0.535,0.465
0.516,0.484
0.539,0.461
0.502,0.498
0.519,0.481
0.503,0.497
0.521,0.479
0.484,0.516
0.526,0.474
0.505,0.495
0.522,0.478
0.525,0.475
0.515,0.485
0.523,0.477
0.537,0.463
0.522,0.478
0.504,0.496
0.528,0.472
0.514,0.486
0.509,0.491
0.535,0.465
0.509,0.491
0.497,0.503
0.512,0.488
0.488,0.512
0.534,0.466
0.529,0.471
0.509,0.491
0.521,0.479
0.525,0.475
0.496,0.504
0.513,0.487
0.515,0.485
0.508,0.492
0.516,0.484
0.508,0.492
0.531,0.469
0.506,0.494
0.505,0.495
0.513,0.487
0.491,0.509
0.532,0.468
0.546,0.454
0.504,0.496
0.512,0.488
0.552,0.448
0.521,0.479
0.505,0.495
0.524,0.476
0.535,0.465
0.49,0.51
0.537,0.463
0.521,0.479
0.525,0.475
0.543,0.457
0.52,0.48
0.496,0.504
0.525,0.475
0.529,0.471
0.538,0.462
0.521,0.479
0.496,0.504
0.509,0.491
0.545,0.455
0.514,0.486
0.509,0.491
0.524,0.476
0.513,0.487
0.509,0.491
0.501,0.499
0.521,0.479
0.533,0.467
0.52,0.48
0.499,0.501
0.512,0.488
0.523,0.477
0.534,0.466
0.496,0.504
0.495,0.505
0.527,0.473
0.505,0.495
0.524,0.476
0.496,0.504
0.532,0.468
0.541,0.459
0.522,0.478
0.507,0.493
0.508,0.492
0.502,0.498
0.491,0.509
0.508,0.492
0.502,0.498
0.529,0.471
0.508,0.492
0.549,0.451
0.539,0.461
0.533,0.467
0.528,0.472
0.532,0.468
0.535,0.465
0.51,0.49
0.519,0.481
0.514,0.486
0.502,0.498
0.5,0.5
0.532,0.468
0.527,0.473
0.513,0.487
0.508,0.492
0.521,0.479
0.516,0.484
0.495,0.505
0.518,0.482
0.511,0.489
0.568,0.432
0.518,0.482
0.497,0.503
0.516,0.484
0.513,0.487
0.512,0.488
0.531,0.469
0.545,0.455
0.515,0.485
0.515,0.485
0.539,0.461
0.502,0.498
0.521,0.479
0.529,0.471
0.522,0.478
0.538,0.462
0.478,0.522
0.513,0.487
0.524,0.476
0.523,0.477
0.527,0.473
0.533,0.467
0.492,0.508
0.52,0.48
0.528,0.472
0.528,0.472
0.539,0.461
0.518,0.482
0.535,0.465
0.533,0.467
0.509,0.491
0.498,0.502
0.502,0.498
0.547,0.453
0.514,0.486
0.513,0.487
0.513,0.487
0.48,0.52
0.493,0.507
0.496,0.504
0.518,0.482
0.505,0.495
0.498,0.502
0.516,0.484
0.498,0.502
0.511,0.489
0.526,0.474
0.545,0.455
0.493,0.507
0.514,0.486
0.507,0.493
0.5,0.5
0.506,0.494
0.516,0.484
0.525,0.475
0.529,0.471
0.513,0.487
0.514,0.486
0.529,0.471
0.5,0.5
0.518,0.482
0.516,0.484
0.518,0.482
0.529,0.471
0.528,0.472
0.516,0.484
0.513,0.487
0.53,0.47
0.496,0.504
0.502,0.498
0.519,0.481
0.533,0.467
0.544,0.456
0.514,0.486
0.505,0.495
0.544,0.456
0.512,0.488
0.511,0.489
0.494,0.506
0.544,0.456
0.5,0.5
0.542,0.458
0.541,0.459
0.503,0.497
0.524,0.476
0.538,0.462
0.505,0.495
0.504,0.496
0.523,0.477
0.498,0.502
0.53,0.47
0.533,0.467
0.51,0.49
0.517,0.483
0.514,0.486
0.513,0.487
0.519,0.481
0.508,0.492
0.533,0.467
0.521,0.479
0.522,0.478
0.502,0.498
0.52,0.48
0.529,0.471
0.541,0.459
0.544,0.456
0.528,0.472
0.508,0.492
0.528,0.472
0.53,0.47
0.519,0.481
0.495,0.505
0.54,0.46
0.5,0.5
0.489,0.511
0.535,0.465
0.564,0.436
0.534,0.466
0.537,0.463
0.511,0.489
0.533,0.467
0.526,0.474
0.516,0.484
0.529,0.471
0.541,0.459
0.521,0.479
0.518,0.482
0.518,0.482
0.507,0.493
0.531,0.469
0.501,0.499
0.524,0.476
0.529,0.471
0.504,0.496
0.534,0.466
0.535,0.465
0.524,0.476
0.489,0.511
0.505,0.495
0.489,0.511
0.526,0.474
0.499,0.501
0.535,0.465
0.505,0.495
0.54,0.46
0.532,0.468
0.524,0.476
0.512,0.488
0.502,0.498
0.506,0.494
0.54,0.46
0.546,0.454
0.517,0.483
0.506,0.494
0.534,0.466
0.534,0.466
0.519,0.481
0.547,0.453
0.526,0.474
0.548,0.452
0.541,0.459
0.498,0.502
0.541,0.459
0.539,0.461
0.512,0.488
0.501,0.499
0.512,0.488
0.554,0.446
0.527,0.473
0.555,0.445
0.528,0.472
0.537,0.463
0.528,0.472
0.504,0.496
0.528,0.472
0.534,0.466
0.511,0.489
0.536,0.464
0.513,0.487
0.553,0.447
0.523,0.477
0.498,0.502
0.534,0.466
0.532,0.468
0.527,0.473
0.546,0.454
0.515,0.485
0.523,0.477
0.512,0.488
0.499,0.501
0.514,0.486
0.54,0.46
0.501,0.499
0.531,0.469
0.545,0.455
0.513,0.487
0.521,0.479
0.509,0.491
0.53,0.47
0.487,0.513
0.538,0.462
0.514,0.486
0.544,0.456
0.505,0.495
0.505,0.495
0.529,0.471
0.528,0.472
0.495,0.505
0.496,0.504
0.528,0.472
0.533,0.467
0.491,0.509
0.48,0.52
0.54,0.46
0.482,0.518
0.509,0.491
0.552,0.448
0.517,0.483
0.529,0.471
0.522,0.478
0.522,0.478
0.547,0.453
0.525,0.475
0.483,0.517
0.545,0.455
0.526,0.474
0.571,0.429
0.517,0.483
0.497,0.503
0.512,0.488
0.535,0.465
0.498,0.502
0.526,0.474
0.514,0.486
0.537,0.463
0.495,0.505
0.484,0.516
0.522,0.478
0.497,0.503
0.509,0.491
0.539,0.461
0.513,0.487
0.526,0.474
0.504,0.496
0.552,0.448
0.542,0.458
0.532,0.468
0.505,0.495
0.529,0.471
0.542,0.458
0.531,0.469
0.522,0.478
0.535,0.465
0.493,0.507
0.494,0.506
0.495,0.505
0.5,0.5
0.538,0.462
0.498,0.502
0.514,0.486
0.509,0.491
0.505,0.495
0.549,0.451
0.515,0.485
0.52,0.48
0.536,0.464
0.538,0.462
0.55,0.45
0.521,0.479
0.499,0.501
0.505,0.495
0.503,0.497
0.523,0.477
0.539,0.461
0.517,0.483
0.508,0.492
0.508,0.492
0.489,0.511
0.514,0.486
0.518,0.482
0.523,0.477
0.534,0.466
0.5,0.5
0.52,0.48
0.488,0.512
0.516,0.484
0.508,0.492
0.502,0.498
0.512,0.488
0.483,0.517
0.528,0.472
0.522,0.478
0.544,0.456
0.507,0.493
0.512,0.488
0.516,0.484
0.526,0.474
0.501,0.499
0.515,0.485
0.525,0.475
0.514,0.486
0.49,0.51
0.533,0.467
0.504,0.496
0.523,0.477
0.541,0.459
0.499,0.501
0.517,0.483
0.495,0.505
0.52,0.48
0.522,0.478
0.509,0.491
0.53,0.47
0.496,0.504
0.519,0.481
0.518,0.482
0.544,0.456
0.493,0.507
0.517,0.483
0.531,0.469
0.5,0.5
0.529,0.471
0.479,0.521
0.537,0.463
0.54,0.46
0.512,0.488
0.509,0.491
0.534,0.466
0.538,0.462
0.521,0.479
0.506,0.494
0.512,0.488
0.501,0.499
0.524,0.476
0.509,0.491
0.534,0.466
0.539,0.461
0.501,0.499
0.509,0.491
0.535,0.465
0.524,0.476
0.512,0.488
0.49,0.51
0.535,0.465
0.534,0.466
0.517,0.483
0.513,0.487
0.548,0.452
0.518,0.482
0.539,0.461
0.491,0.509
0.508,0.492
0.513,0.487
0.511,0.489
0.508,0.492
0.518,0.482
0.511,0.489
0.508,0.492
0.514,0.486
0.515,0.485
0.527,0.473
0.508,0.492
0.509,0.491
0.529,0.471
0.526,0.474
0.514,0.486
0.52,0.48
0.493,0.507
0.514,0.486
0.549,0.451
0.514,0.486
0.507,0.493
0.522,0.478
0.527,0.473
0.542,0.458
0.497,0.503
0.504,0.496
0.516,0.484
0.537,0.463
0.495,0.505
0.519,0.481
0.52,0.48
0.523,0.477
0.519,0.481
0.532,0.468
0.493,0.507
0.52,0.48
0.524,0.476
0.506,0.494
0.534,0.466
0.541,0.459
0.505,0.495
0.508,0.492
0.541,0.459
0.521,0.479
0.529,0.471
0.51,0.49
0.529,0.471
0.51,0.49
0.505,0.495
0.497,0.503
0.536,0.464
0.544,0.456
0.506,0.494
0.514,0.486
0.532,0.468
0.534,0.466
0.494,0.506
0.531,0.469
0.515,0.485
0.512,0.488
0.536,0.464
0.529,0.471
0.533,0.467
0.512,0.488
0.528,0.472
0.524,0.476
0.521,0.479
0.508,0.492
0.516,0.484
0.53,0.47
0.546,0.454
0.527,0.473
0.527,0.473
0.526,0.474
0.507,0.493
0.507,0.493
0.511,0.489
0.528,0.472
0.518,0.482
0.51,0.49
0.516,0.484
0.536,0.464
0.504,0.496
0.507,0.493
0.529,0.471
0.528,0.472
0.507,0.493
0.493,0.507
0.525,0.475
0.547,0.453
0.516,0.484
0.537,0.463
0.492,0.508
0.513,0.487
0.517,0.483
0.518,0.482
0.515,0.485
0.51,0.49
0.509,0.491
0.55,0.45
0.531,0.469
0.508,0.492
0.504,0.496
0.516,0.484
0.483,0.517
0.53,0.47
0.498,0.502
0.517,0.483
0.536,0.464
0.536,0.464
0.499,0.501
0.516,0.484
0.531,0.469
0.527,0.473
0.538,0.462
0.522,0.478
0.531,0.469
0.512,0.488
0.509,0.491
0.478,0.522
0.52,0.48
0.507,0.493
0.529,0.471
0.498,0.502
0.497,0.503
0.501,0.499
0.492,0.508
0.537,0.463
0.522,0.478
0.534,0.466
0.501,0.499
0.508,0.492
0.517,0.483
0.518,0.482
0.511,0.489
0.524,0.476
0.525,0.475
0.519,0.481
0.54,0.46
0.49,0.51
0.516,0.484
0.517,0.483
0.535,0.465
0.509,0.491
0.525,0.475
0.506,0.494
0.526,0.474
0.497,0.503
0.555,0.445
0.547,0.453
0.482,0.518
0.523,0.477
0.555,0.445
0.551,0.449
0.539,0.461
0.534,0.466
0.531,0.469
0.514,0.486
0.504,0.496
0.505,0.495
0.481,0.519
0.522,0.478
0.544,0.456
0.558,0.442
0.516,0.484
0.518,0.482
0.498,0.502
0.511,0.489
0.52,0.48
0.524,0.476
0.504,0.496
0.507,0.493
0.501,0.499
0.54,0.46
0.505,0.495
0.545,0.455
0.526,0.474
0.53,0.47
0.534,0.466
0.519,0.481
0.504,0.496
0.517,0.483
0.535,0.465
0.505,0.495
0.551,0.449
0.494,0.506
0.502,0.498
0.526,0.474
0.528,0.472
0.504,0.496
0.512,0.488
0.508,0.492
0.546,0.454
0.505,0.495
0.513,0.487
0.487,0.513
0.515,0.485
0.52,0.48
0.497,0.503
0.532,0.468
0.529,0.471
0.535,0.465
0.523,0.477
0.528,0.472
0.527,0.473
0.516,0.484
0.53,0.47
0.518,0.482
0.53,0.47
0.52,0.48
0.528,0.472
0.501,0.499
0.503,0.497
0.511,0.489
0.515,0.485
0.518,0.482
0.499,0.501
0.548,0.452
0.508,0.492
0.501,0.499
0.522,0.478
0.506,0.494
0.513,0.487
0.554,0.446
0.546,0.454
0.532,0.468
0.521,0.479
0.507,0.493
0.531,0.469
0.528,0.472
0.522,0.478
0.52,0.48
0.523,0.477
0.525,0.475
0.483,0.517
0.551,0.449
0.513,0.487
0.498,0.502
0.528,0.472
0.494,0.506
0.532,0.468
0.512,0.488
0.538,0.462
0.537,0.463
0.491,0.509
0.539,0.461
0.521,0.479
0.515,0.485
0.516,0.484
0.501,0.499
0.524,0.476
0.525,0.475
0.517,0.483
0.5,0.5
0.504,0.496
0.524,0.476
0.548,0.452
0.517,0.483
0.503,0.497
0.513,0.487
0.54,0.46
0.497,0.503
0.511,0.489
0.488,0.512
0.534,0.466
0.502,0.498
0.515,0.485
0.506,0.494
0.506,0.494
0.523,0.477
0.511,0.489
0.527,0.473
0.503,0.497
0.509,0.491
0.559,0.441
0.513,0.487
0.49,0.51
0.512,0.488
0.514,0.486
0.537,0.463
0.511,0.489
0.515,0.485
0.534,0.466
0.525,0.475
0.524,0.476
0.514,0.486
0.552,0.448
0.518,0.482
