prob_false,prob_true
0.873,0.127
0.844,0.156
0.879,0.121
0.868,0.132
0.879,0.121
0.887,0.113
0.863,0.137
0.863,0.137
0.877,0.123
0.882,0.118
0.851,0.149
0.881,0.119
0.882,0.118
0.869,0.131
0.859,0.141
0.863,0.137
0.875,0.125
0.874,0.126
0.88,0.12
0.853,0.147
0.847,0.153
0.865,0.135
0.864,0.136
0.876,0.124
0.869,0.131
0.882,0.118
0.875,0.125
0.872,0.128
0.868,0.132
0.873,0.127
0.859,0.141
0.858,0.142
0.866,0.134
0.867,0.133
0.878,0.122
0.868,0.132
0.878,0.122
0.859,0.141
0.863,0.137
0.882,0.118
0.875,0.125
0.853,0.147
0.867,0.133
0.862,0.138
0.893,0.107
0.871,0.129
0.865,0.135
0.882,0.118
0.871,0.129
0.855,0.145
0.869,0.131
0.881,0.119
0.87,0.13
0.873,0.127
0.868,0.132
0.864,0.136
0.88,0.12
0.873,0.127
0.872,0.128
0.861,0.139
0.862,0.138
0.834,0.166
0.878,0.122
0.86,0.14
0.857,0.143
0.866,0.134
0.877,0.123
0.865,0.135
0.881,0.119
0.866,0.134
0.865,0.135
0.861,0.139
0.87,0.13
0.871,0.129
0.874,0.126
0.85,0.15
0.864,0.136
0.874,0.126
0.873,0.127
0.88,0.12
0.868,0.132
0.866,0.134
0.874,0.126
0.874,0.126
0.861,0.139
0.881,0.119
0.878,0.122
0.862,0.138
0.871,0.129
0.87,0.13
0.88,0.12
0.869,0.131
0.858,0.142
0.864,0.136
0.869,0.131
0.88,0.12
0.848,0.152
0.85,0.15
0.878,0.122
0.867,0.133
0.874,0.126
0.858,0.142
0.87,0.13
0.862,0.138
0.856,0.144
0.872,0.128
0.851,0.149
0.866,0.134
0.85,0.15
0.875,0.125
0.871,0.129
0.863,0.137
0.864,0.136
0.88,0.12
0.864,0.136
0.859,0.141
0.867,0.133
0.882,0.118
0.853,0.147
0.892,0.108
0.871,0.129
0.883,0.117
0.877,0.123
0.858,0.142
0.868,0.132
0.873,0.127
0.857,0.143
0.85,0.15
0.851,0.149
0.882,0.118
0.858,0.142
0.863,0.137
0.886,0.114
0.869,0.131
0.861,0.139
0.863,0.137
0.875,0.125
0.865,0.135
0.875,0.125
0.865,0.135
0.86,0.14
0.861,0.139
0.866,0.134
0.876,0.124
0.873,0.127
0.869,0.131
0.861,0.139
0.876,0.124
0.879,0.121
0.851,0.149
0.877,0.123
0.868,0.132
0.887,0.113
0.867,0.133
0.862,0.138
0.872,0.128
0.869,0.131
0.883,0.117
0.888,0.112
0.864,0.136
0.871,0.129
0.883,0.117
0.866,0.134
0.866,0.134
0.866,0.134
0.867,0.133
0.866,0.134
0.853,0.147
0.884,0.116
0.862,0.138
0.883,0.117
0.864,0.136
0.87,0.13
0.862,0.138
0.871,0.129
0.874,0.126
0.877,0.123
0.88,0.12
0.868,0.132
0.878,0.122
0.87,0.13
0.859,0.141
0.863,0.137
0.873,0.127
0.855,0.145
0.865,0.135
0.851,0.149
0.874,0.126
0.869,0.131
0.862,0.138
0.876,0.124
0.867,0.133
0.861,0.139
0.859,0.141
0.871,0.129
0.857,0.143
0.863,0.137
0.864,0.136
0.868,0.132
0.859,0.141
0.869,0.131
0.849,0.151
0.847,0.153
0.879,0.121
0.878,0.122
0.883,0.117
0.879,0.121
0.881,0.119
0.873,0.127
0.871,0.129
0.874,0.126
0.881,0.119
0.869,0.131
0.898,0.102
0.855,0.145
0.852,0.148
0.885,0.115
0.838,0.162
0.863,0.137
0.887,0.113
0.849,0.151
0.879,0.121
0.857,0.143
0.864,0.136
0.87,0.13
0.886,0.114
0.854,0.146
0.858,0.142
0.87,0.13
0.864,0.136
0.857,0.143
0.871,0.129
0.878,0.122
0.87,0.13
0.879,0.121
0.877,0.123
0.871,0.129
0.872,0.128
0.874,0.126
0.875,0.125
0.852,0.148
0.876,0.124
0.861,0.139
0.861,0.139
0.869,0.131
0.878,0.122
0.867,0.133
0.87,0.13
0.861,0.139
0.88,0.12
0.878,0.122
0.867,0.133
0.865,0.135
0.85,0.15
0.872,0.128
0.891,0.109
0.869,0.131
0.87,0.13
0.87,0.13
0.867,0.133
0.865,0.135
0.863,0.137
0.857,0.143
0.874,0.126
0.869,0.131
0.847,0.153
0.863,0.137
0.875,0.125
0.867,0.133
0.852,0.148
0.884,0.116
0.862,0.138
0.878,0.122
0.876,0.124
0.876,0.124
0.862,0.138
0.864,0.136
0.87,0.13
0.893,0.107
0.86,0.14
0.863,0.137
0.882,0.118
0.882,0.118
0.878,0.122
0.855,0.145
0.882,0.118
0.854,0.146
0.872,0.128
0.876,0.124
0.867,0.133
0.893,0.107
0.871,0.129
0.886,0.114
0.886,0.114
0.879,0.121
0.872,0.128
0.879,0.121
0.87,0.13
0.867,0.133
0.88,0.12
0.87,0.13
0.865,0.135
0.871,0.129
0.888,0.112
0.887,0.113
0.873,0.127
0.849,0.151
0.873,0.127
0.859,0.141
0.874,0.126
0.841,0.159
0.871,0.129
0.868,0.132
0.869,0.131
0.867,0.133
0.875,0.125
0.872,0.128
0.844,0.156
0.892,0.108
0.86,0.14
0.866,0.134
0.875,0.125
0.889,0.111
0.879,0.121
0.86,0.14
0.863,0.137
0.869,0.131
0.867,0.133
0.879,0.121
0.875,0.125
0.884,0.116
0.865,0.135
0.833,0.167
0.88,0.12
0.865,0.135
0.877,0.123
0.864,0.136
0.86,0.14
0.88,0.12
0.855,0.145
0.868,0.132
0.869,0.131
0.853,0.147
0.869,0.131
0.882,0.118
0.847,0.153
0.877,0.123
0.866,0.134
0.869,0.131
0.87,0.13
0.869,0.131
0.866,0.134
0.868,0.132
0.867,0.133
0.876,0.124
0.853,0.147
0.858,0.142
0.859,0.141
0.881,0.119
0.867,0.133
0.88,0.12
0.871,0.129
0.867,0.133
0.866,0.134
0.872,0.128
0.882,0.118
0.881,0.119
0.88,0.12
0.892,0.108
0.871,0.129
0.867,0.133
0.877,0.123
0.876,0.124
0.852,0.148
0.879,0.121
0.874,0.126
0.871,0.129
0.854,0.146
0.859,0.141
0.883,0.117
0.88,0.12
0.884,0.116
0.874,0.126
0.875,0.125
0.864,0.136
0.872,0.128
0.865,0.135
0.873,0.127
0.861,0.139
0.878,0.122
0.87,0.13
0.865,0.135
0.885,0.115
0.888,0.112
0.861,0.139
0.88,0.12
0.879,0.121
0.861,0.139
0.872,0.128
0.87,0.13
0.85,0.15
0.874,0.126
0.866,0.134
0.852,0.148
0.862,0.138
0.858,0.142
0.867,0.133
0.877,0.123
0.877,0.123
0.865,0.135
0.873,0.127
0.861,0.139
0.865,0.135
0.87,0.13
0.879,0.121
0.883,0.117
0.871,0.129
0.867,0.133
0.859,0.141
0.854,0.146
0.864,0.136
0.872,0.128
0.887,0.113
0.889,0.111
0.857,0.143
0.868,0.132
0.867,0.133
0.863,0.137
0.881,0.119
0.873,0.127
0.869,0.131
0.873,0.127
0.862,0.138
0.858,0.142
0.872,0.128
0.868,0.132
0.875,0.125
0.877,0.123
0.869,0.131
0.873,0.127
0.882,0.118
0.882,0.118
0.894,0.106
0.867,0.133
0.865,0.135
0.871,0.129
0.866,0.134
0.871,0.129
0.871,0.129
0.855,0.145
0.878,0.122
0.878,0.122
0.89,0.11
0.855,0.145
0.872,0.128
0.848,0.152
0.885,0.115
0.868,0.132
0.877,0.123
0.853,0.147
0.871,0.129
0.877,0.123
0.878,0.122
0.866,0.134
0.864,0.136
0.851,0.149
0.857,0.143
0.875,0.125
0.87,0.13
0.873,0.127
0.85,0.15
0.86,0.14
0.84,0.16
0.875,0.125
0.875,0.125
0.847,0.153
0.877,0.123
0.868,0.132
0.878,0.122
0.862,0.138
0.871,0.129
0.866,0.134
0.88,0.12
0.871,0.129
0.866,0.134
0.861,0.139
0.865,0.135
0.858,0.142
0.847,0.153
0.874,0.126
0.857,0.143
0.873,0.127
0.869,0.131
0.882,0.118
0.862,0.138
0.893,0.107
0.856,0.144
0.881,0.119
0.872,0.128
0.889,0.111
0.86,0.14
0.871,0.129
0.878,0.122
0.836,0.164
0.878,0.122
0.86,0.14
0.886,0.114
0.871,0.129
0.886,0.114
0.875,0.125
0.852,0.148
0.868,0.132
0.867,0.133
0.872,0.128
0.864,0.136
0.86,0.14
0.864,0.136
0.877,0.123
0.879,0.121
0.865,0.135
0.86,0.14
0.836,0.164
0.872,0.128
0.87,0.13
0.873,0.127
0.878,0.122
0.885,0.115
0.857,0.143
0.872,0.128
0.88,0.12
0.877,0.123
0.871,0.129
0.863,0.137
0.874,0.126
0.886,0.114
0.877,0.123
0.865,0.135
0.857,0.143
0.867,0.133
0.868,0.132
0.852,0.148
0.871,0.129
0.857,0.143
0.869,0.131
0.849,0.151
0.865,0.135
0.878,0.122
0.877,0.123
0.86,0.14
0.875,0.125
0.869,0.131
0.875,0.125
0.874,0.126
0.867,0.133
0.856,0.144
0.864,0.136
0.866,0.134
0.871,0.129
0.853,0.147
0.875,0.125
0.844,0.156
0.887,0.113
0.853,0.147
0.869,0.131
0.847,0.153
0.874,0.126
0.878,0.122
0.882,0.118
0.85,0.15
0.872,0.128
0.858,0.142
0.871,0.129
0.872,0.128
0.877,0.123
0.872,0.128
0.865,0.135
0.87,0.13
0.883,0.117
0.87,0.13
0.872,0.128
0.86,0.14
0.85,0.15
0.875,0.125
0.875,0.125
0.854,0.146
0.85,0.15
0.871,0.129
0.858,0.142
0.852,0.148
0.865,0.135
0.861,0.139
0.863,0.137
0.879,0.121
0.872,0.128
0.87,0.13
0.861,0.139
0.888,0.112
0.862,0.138
0.855,0.145
0.871,0.129
0.879,0.121
0.869,0.131
0.86,0.14
0.857,0.143
0.885,0.115
0.852,0.148
0.893,0.107
0.869,0.131
0.863,0.137
0.872,0.128
0.872,0.128
0.871,0.129
0.848,0.152
0.88,0.12
0.857,0.143
0.868,0.132
0.877,0.123
0.855,0.145
0.861,0.139
0.862,0.138
0.855,0.145
0.856,0.144
0.856,0.144
0.874,0.126
0.864,0.136
0.868,0.132
0.863,0.137
0.847,0.153
0.869,0.131
0.889,0.111
0.867,0.133
0.874,0.126
0.896,0.104
0.876,0.124
0.874,0.126
0.864,0.136
0.895,0.105
0.884,0.116
0.874,0.126
0.867,0.133
0.858,0.142
0.856,0.144
0.864,0.136
0.866,0.134
0.868,0.132
